start	end	text
0	4000	In the depths of my mind
4000	8000	A twisted world unfolds
8000	12000	A canvas painted dark with stories
12000	15000	Yeah, I'm told
15000	19000	Dreams of Francis Bacon
19000	23000	His brushes dipped in pain
23000	26000	A crony of madness
26000	30000	Driving me insane
30000	33000	The strokes are jagged
33000	38000	Like fractures in my soul
38000	41000	A portrait of chaos
41000	45000	Where shadows take control
45000	48000	Visions of despair
48000	52000	Distorted faces scream
52000	59000	A dance of the deranged in my sleepless dream
59000	63000	In the dark of the night
63000	67000	The colors come alive
67000	71000	A symphony of torn and brightness
71000	77000	Blind lost in the labyrinth of Bacon
77000	84000	A twisted mind
107000	117000	In the dark of the night
117000	121000	The colors come alive
121000	126000	A symphony of torn and brightness
126000	131000	Blind lost in the labyrinth of Bacon
131000	136000	In the dark of the night
