start	end	text
0	3200	Life is just a game, Nietzsche said it right
3200	6600	No meaning in this world, no purpose in sight
6600	10200	We're all just rolling dice, trying to survive
10200	14000	But in the end, we're all destined to die
14000	17200	Riding on the waves of existential dread
17200	21300	Questioning our existence, what lies ahead?
21300	25800	Searching for the truth, the finding of dearness instead
25800	28400	Nihilism in our hearts
28400	31200	Filling us with dread
31200	33800	In this absurd world, we all play our part
33800	37600	But deep down inside, we know it's all a work of art
37600	41400	A cosmic joke, a meaning we can't comprehend
41400	47200	We're just floating atoms, waiting for the end
54600	57600	Waiting for the end
59400	63800	Waiting for the end
64400	67800	Waiting for the end
74800	78800	Waiting for the end
88400	90400	You
